tree_id,score,px_xmin,px_ymin,px_xmax,px_ymax,crown_width_px,crown_height_px,crown_diameter_px,crown_width_m,crown_height_m,crown_diameter_m,geo_x,geo_y,mean_r,mean_g,mean_b,std_r,std_g,std_b,greenness_exg,vari,brightness,tile_idx,tile_origin_col,tile_origin_row
2173,0.4398,2132.0,2295.0,2167.0,2325.0,35.0,30.0,32.5,1.876,1.608,1.742,638479.308686,3863589.080641,122.0,126.1,59.6,25.5,25.4,21.0,70.75,0.022,102.6,4,1920,1920
2174,0.4393,2029.0,3443.0,2059.0,3474.0,30.0,31.0,30.5,1.608,1.661,1.634,638473.654903,3863527.536722,138.7,137.5,64.7,25.2,27.9,17.9,71.61,-0.0055,113.6,4,1920,1920
2175,0.4393,3023.0,3141.0,3051.0,3166.0,28.0,25.0,26.5,1.5,1.34,1.42,638526.870134,3863543.880558,116.6,130.1,53.9,28.0,27.5,21.6,89.79,0.0704,100.2,4,1920,1920
2176,0.4392,2225.0,3595.0,2262.0,3629.0,37.0,34.0,35.5,1.983,1.822,1.902,638484.34618,3863519.311218,136.0,134.7,69.7,33.2,31.4,31.2,63.65,-0.0066,113.4,4,1920,1920
2177,0.439,3167.0,2520.0,3194.0,2545.0,27.0,25.0,26.0,1.447,1.34,1.393,638534.560351,3863577.157679,135.7,133.2,63.5,28.7,30.5,21.3,67.16,-0.0123,110.8,4,1920,1920
2178,0.4389,2571.0,2890.0,2608.0,2927.0,37.0,37.0,37.0,1.983,1.983,1.983,638502.888446,3863557.009212,136.5,138.7,62.2,33.0,34.7,19.2,78.86,0.0108,112.5,4,1920,1920
2179,0.4387,2378.0,2930.0,2409.0,2960.0,31.0,30.0,30.5,1.661,1.608,1.634,638492.384735,3863555.053311,114.6,125.4,50.7,26.5,27.7,17.3,85.53,0.0573,96.9,4,1920,1920
2180,0.4387,3480.0,2031.0,3507.0,2058.0,27.0,27.0,27.0,1.447,1.447,1.447,638551.334135,3863603.307815,155.4,157.5,70.8,32.8,28.2,26.3,88.72,0.0085,127.9,4,1920,1920
2181,0.4385,2263.0,2020.0,2285.0,2040.0,22.0,20.0,21.0,1.179,1.072,1.125,638485.980686,3863604.084817,101.2,115.3,46.2,23.7,26.4,16.1,83.18,0.0826,87.5,4,1920,1920
2182,0.4383,3276.0,2006.0,3316.0,2041.0,40.0,35.0,37.5,2.144,1.876,2.01,638540.750038,3863604.433129,117.5,121.9,49.0,32.0,34.2,23.0,77.39,0.0235,96.1,4,1920,1920
2183,0.4382,2200.0,3512.0,2222.0,3537.0,22.0,25.0,23.5,1.179,1.34,1.259,638482.604494,3863524.000023,128.4,128.7,58.2,30.8,28.2,27.7,70.88,0.0018,105.1,4,1920,1920
2184,0.4378,2988.0,1965.0,3014.0,1989.0,26.0,24.0,25.0,1.393,1.286,1.34,638524.940881,3863606.924894,154.5,153.0,69.3,26.7,26.9,20.1,82.28,-0.006,125.6,4,1920,1920
2185,0.4376,2859.0,3281.0,2889.0,3305.0,30.0,24.0,27.0,1.608,1.286,1.447,638518.134904,3863536.405262,114.2,126.7,52.8,30.1,30.6,19.4,86.27,0.0663,97.9,4,1920,1920
2186,0.4375,3885.0,2351.0,3928.0,2389.0,43.0,38.0,40.5,2.304,2.036,2.17,638573.466955,3863585.86546,131.6,135.6,56.6,27.7,34.7,18.2,83.06,0.0191,107.9,4,1920,1920
2187,0.4372,3523.0,3790.0,3552.0,3817.0,29.0,27.0,28.0,1.554,1.447,1.5,638553.692111,3863509.049433,98.2,109.3,38.2,22.9,22.9,17.1,82.28,0.0658,81.9,4,1920,1920
2188,0.4368,2319.0,2959.0,2349.0,2991.0,30.0,32.0,31.0,1.608,1.715,1.661,638489.196108,3863553.44572,132.8,142.5,49.0,33.1,32.5,19.6,103.18,0.0429,108.1,4,1920,1920
2189,0.4368,2253.0,2446.0,2277.0,2471.0,24.0,25.0,24.5,1.286,1.34,1.313,638485.498373,3863581.123068,80.2,96.0,41.3,14.6,17.6,9.9,70.47,0.1172,72.5,4,1920,1920
2190,0.4365,3924.0,2121.0,3962.0,2159.0,38.0,38.0,38.0,2.036,2.036,2.036,638575.423003,3863598.190319,95.0,102.4,48.1,18.2,19.7,18.9,61.75,0.0497,81.8,4,1920,1920
2191,0.4364,3024.0,2898.0,3057.0,2933.0,33.0,35.0,34.0,1.768,1.876,1.822,638527.0577,3863556.634108,128.7,135.9,60.2,27.0,29.7,15.2,82.8,0.0351,108.3,4,1920,1920
2192,0.4363,2596.0,3258.0,2646.0,3306.0,50.0,48.0,49.0,2.679,2.572,2.626,638504.576543,3863536.994712,123.4,131.8,55.8,25.8,24.3,23.5,84.36,0.0419,103.6,4,1920,1920
2193,0.4362,3423.0,2397.0,3458.0,2431.0,35.0,34.0,34.5,1.876,1.822,1.849,638548.493845,3863583.507661,105.6,112.7,45.5,26.7,28.1,17.4,74.32,0.0411,88.0,4,1920,1920
2194,0.4359,2750.0,2447.0,2775.0,2474.0,25.0,27.0,26.0,1.34,1.447,1.393,638512.159579,3863581.015895,122.4,124.9,58.2,30.5,33.5,21.0,69.14,0.0132,101.8,4,1920,1920
2195,0.4353,3775.0,3913.0,3803.0,3941.0,28.0,28.0,28.0,1.5,1.5,1.5,638567.170087,3863502.431519,200.8,193.2,185.4,36.8,38.5,39.2,0.12,-0.0367,193.1,4,1920,1920
2196,0.4346,2597.0,2442.0,2624.0,2470.0,27.0,28.0,27.5,1.447,1.5,1.474,638504.013844,3863581.257034,110.7,120.2,46.1,29.3,29.8,18.7,83.61,0.0513,92.3,4,1920,1920
2197,0.4342,3192.0,2131.0,3228.0,2170.0,36.0,39.0,37.5,1.929,2.09,2.01,638536.141267,3863597.627663,123.1,126.3,59.4,32.9,33.0,31.2,70.05,0.0168,102.9,4,1920,1920
2198,0.4342,2395.0,3015.0,2422.0,3040.0,27.0,25.0,26.0,1.447,1.34,1.393,638493.18859,3863550.632437,102.7,113.5,45.7,28.6,30.4,18.6,78.59,0.0635,87.3,4,1920,1920
2199,0.434,3316.0,3788.0,3341.0,3812.0,25.0,24.0,24.5,1.34,1.286,1.313,638542.491725,3863509.236985,111.4,122.5,50.4,28.7,28.2,17.8,83.1,0.06,94.8,4,1920,1920
2200,0.4338,2539.0,3859.0,2562.0,3881.0,23.0,22.0,22.5,1.233,1.179,1.206,638500.798422,3863505.485941,117.9,120.8,42.1,28.3,26.6,16.8,81.46,0.0145,93.6,4,1920,1920
2201,0.4337,3813.0,3346.0,3841.0,3375.0,28.0,29.0,28.5,1.5,1.554,1.527,638569.206521,3863532.788184,96.0,105.8,39.9,19.7,19.9,17.2,75.76,0.0608,80.6,4,1920,1920
2202,0.4335,1993.0,3891.0,2029.0,3925.0,36.0,34.0,35.0,1.929,1.822,1.876,638471.886421,3863503.449659,86.7,92.1,36.5,17.1,18.7,14.1,60.93,0.038,71.8,4,1920,1920
2203,0.4333,2641.0,2893.0,2668.0,2917.0,27.0,24.0,25.5,1.447,1.286,1.367,638506.37182,3863557.196765,136.4,144.2,62.9,34.1,35.6,21.8,89.19,0.0359,114.5,4,1920,1920
2204,0.4331,2832.0,2196.0,2859.0,2221.0,27.0,25.0,26.0,1.447,1.34,1.393,638516.607579,3863594.519655,140.1,145.9,68.9,24.9,25.7,18.9,82.82,0.0267,118.3,4,1920,1920
2205,0.4331,2050.0,2142.0,2087.0,2179.0,37.0,37.0,37.0,1.983,1.983,1.983,638474.967867,3863597.091799,120.1,125.5,52.3,27.0,25.7,18.5,78.57,0.0278,99.3,4,1920,1920
2206,0.4331,3600.0,2460.0,3627.0,2486.0,27.0,26.0,26.5,1.447,1.393,1.42,638557.764978,3863580.346066,115.2,119.2,55.5,28.1,28.7,18.7,67.73,0.0227,96.6,4,1920,1920
2207,0.4329,3634.0,2242.0,3673.0,2277.0,39.0,35.0,37.0,2.09,1.876,1.983,638559.908593,3863591.786751,121.8,124.7,54.1,27.4,24.7,21.9,73.52,0.0151,100.2,4,1920,1920
2208,0.4326,3246.0,2778.0,3275.0,2808.0,29.0,30.0,29.5,1.554,1.608,1.581,638538.84758,3863563.198435,134.4,138.2,62.2,28.5,26.1,21.3,79.72,0.0179,111.6,4,1920,1920
2209,0.4326,2803.0,3064.0,2841.0,3100.0,38.0,36.0,37.0,2.036,1.929,1.983,638515.348206,3863547.711981,103.5,114.1,50.7,27.0,28.9,17.5,73.91,0.063,89.4,4,1920,1920
2210,0.4325,3710.0,2571.0,3739.0,2599.0,29.0,28.0,28.5,1.554,1.5,1.527,638563.713509,3863574.344395,131.6,136.7,57.5,29.6,27.5,25.7,84.31,0.0243,108.6,4,1920,1920
2211,0.4319,3853.0,3652.0,3871.0,3672.0,18.0,20.0,19.0,0.965,1.072,1.018,638571.082184,3863516.631901,123.5,133.6,49.9,20.3,19.2,12.8,93.66,0.0483,102.3,4,1920,1920
2212,0.4318,2398.0,2895.0,2423.0,2920.0,25.0,25.0,25.0,1.34,1.34,1.34,638493.295771,3863557.062799,141.5,143.3,131.2,29.5,31.7,31.9,13.88,0.0117,138.7,4,1920,1920
2213,0.4314,3108.0,2404.0,3149.0,2441.0,41.0,37.0,39.0,2.197,1.983,2.09,638531.773652,3863583.052177,130.2,132.1,52.5,25.6,26.5,19.2,81.57,0.0091,105.0,4,1920,1920
2214,0.4313,3574.0,3327.0,3601.0,3353.0,27.0,26.0,26.5,1.447,1.393,1.42,638556.371629,3863533.886704,89.3,93.4,41.4,27.6,25.9,21.8,55.97,0.0286,74.7,4,1920,1920
2215,0.4312,3374.0,3639.0,3406.0,3671.0,32.0,32.0,32.0,1.715,1.715,1.715,638545.787532,3863517.007005,102.1,103.4,43.5,17.6,19.2,17.5,61.12,0.0078,83.0,4,1920,1920
2216,0.431,3669.0,3914.0,3697.0,3941.0,28.0,27.0,27.5,1.5,1.447,1.474,638561.489508,3863502.404726,128.8,138.0,43.2,27.6,27.8,18.7,104.06,0.0413,103.3,4,1920,1920
2217,0.4302,2643.0,3460.0,2678.0,3496.0,35.0,36.0,35.5,1.876,1.929,1.902,638506.693362,3863526.491788,122.3,131.7,45.1,38.3,37.7,20.4,95.9,0.0447,99.7,4,1920,1920
2218,0.4301,1920.0,2406.0,1950.0,2419.0,30.0,13.0,21.5,1.608,0.697,1.152,638467.813553,3863583.58804,104.5,112.9,35.3,31.1,33.2,17.1,85.94,0.046,84.2,4,1920,1920
2219,0.43,3611.0,2501.0,3643.0,2532.0,32.0,31.0,31.5,1.715,1.661,1.688,638558.488448,3863578.01506,102.9,114.9,42.5,24.8,24.9,16.3,84.42,0.0684,86.8,4,1920,1920
2220,0.4299,3507.0,2442.0,3540.0,2473.0,33.0,31.0,32.0,1.768,1.661,1.715,638552.941846,3863581.176654,120.3,127.8,53.8,27.8,27.8,24.5,81.37,0.0384,100.6,4,1920,1920
2221,0.4299,3659.0,2627.0,3685.0,2655.0,26.0,28.0,27.0,1.393,1.5,1.447,638560.900014,3863571.34356,109.4,122.0,48.2,30.8,29.6,23.1,86.48,0.069,93.2,4,1920,1920
2222,0.4298,3180.0,2356.0,3204.0,2379.0,24.0,23.0,23.5,1.286,1.233,1.259,638535.17664,3863585.999426,157.7,163.2,72.2,27.8,23.4,26.6,96.46,0.0222,131.0,4,1920,1920
2223,0.4297,2703.0,2525.0,2744.0,2560.0,41.0,35.0,38.0,2.197,1.876,2.036,638510.069555,3863576.621815,122.2,123.5,46.8,31.9,34.0,18.7,78.0,0.0064,97.5,4,1920,1920
2224,0.4295,1940.0,3199.0,1966.0,3224.0,26.0,25.0,25.5,1.393,1.34,1.367,638468.77818,3863540.77255,132.2,136.0,58.2,28.6,26.3,25.1,81.51,0.0178,108.8,4,1920,1920
2225,0.4293,3488.0,2258.0,3515.0,2282.0,27.0,24.0,25.5,1.447,1.286,1.367,638551.762858,3863591.224094,124.9,132.3,57.3,25.5,27.1,16.7,82.43,0.0371,104.8,4,1920,1920
2226,0.4293,2000.0,3534.0,2046.0,3570.0,46.0,36.0,41.0,2.465,1.929,2.197,638472.529505,3863522.526399,136.2,142.0,55.5,27.4,29.0,18.7,92.31,0.0261,111.2,4,1920,1920
2227,0.4288,2320.0,2745.0,2342.0,2767.0,22.0,22.0,22.0,1.179,1.179,1.179,638489.035337,3863565.18113,107.5,115.8,48.2,35.4,34.5,23.4,75.98,0.0477,90.5,4,1920,1920
2228,0.4284,3333.0,2601.0,3353.0,2621.0,20.0,20.0,20.0,1.072,1.072,1.072,638543.268785,3863572.95115,147.6,148.1,65.9,20.9,22.5,14.5,82.78,0.0022,120.5,4,1920,1920
2229,0.4283,3204.0,3317.0,3241.0,3354.0,37.0,37.0,37.0,1.983,1.983,1.983,638536.811146,3863534.127843,125.2,124.3,52.0,26.8,26.6,17.9,71.43,-0.0045,100.5,4,1920,1920
2230,0.4281,2329.0,3514.0,2351.0,3534.0,22.0,20.0,21.0,1.179,1.072,1.125,638489.51765,3863524.026816,97.4,109.3,32.1,29.7,28.0,16.6,89.09,0.0682,79.6,4,1920,1920
2231,0.4274,3901.0,2053.0,3930.0,2082.0,29.0,29.0,29.0,1.554,1.554,1.554,638573.949268,3863602.075329,116.6,122.3,56.3,28.3,28.4,19.6,71.76,0.0313,98.4,4,1920,1920
2232,0.4274,3882.0,3671.0,3904.0,3691.0,22.0,20.0,21.0,1.179,1.072,1.125,638572.743485,3863515.61376,145.2,157.5,59.9,23.9,22.1,18.5,109.9,0.0507,120.8,4,1920,1920
2233,0.427,2142.0,2188.0,2174.0,2219.0,32.0,31.0,31.5,1.715,1.661,1.688,638479.764204,3863594.787586,125.6,121.5,52.2,32.7,36.3,20.9,65.22,-0.021,99.8,4,1920,1920
2234,0.4268,2030.0,1993.0,2066.0,2028.0,36.0,35.0,35.5,1.929,1.876,1.902,638473.869264,3863605.129751,113.7,122.2,53.9,40.1,44.9,23.8,76.85,0.0469,96.6,4,1920,1920
2235,0.4267,3527.0,3440.0,3546.0,3459.0,19.0,19.0,19.0,1.018,1.018,1.018,638553.63852,3863528.018999,149.6,145.7,72.0,23.2,25.4,17.5,69.81,-0.0174,122.4,4,1920,1920
2236,0.4267,2423.0,2513.0,2448.0,2539.0,25.0,26.0,25.5,1.34,1.393,1.367,638494.63553,3863577.50599,114.4,119.1,56.4,27.6,27.8,18.7,67.44,0.0267,96.6,4,1920,1920
2237,0.4258,1961.0,2608.0,1990.0,2635.0,29.0,27.0,28.0,1.554,1.447,1.5,638469.983963,3863572.388494,126.5,132.0,47.7,27.4,25.5,21.7,89.88,0.0264,102.1,4,1920,1920
2238,0.4255,3568.0,2936.0,3590.0,2956.0,22.0,20.0,21.0,1.179,1.072,1.125,638555.916111,3863554.999724,109.4,126.3,47.1,29.6,31.1,19.5,96.03,0.0893,94.3,4,1920,1920
2239,0.4254,3097.0,3433.0,3131.0,3461.0,34.0,28.0,31.0,1.822,1.5,1.661,638530.996592,3863528.152965,121.9,130.2,40.1,26.1,25.6,15.0,98.38,0.0391,97.4,4,1920,1920
2240,0.4253,2254.0,3650.0,2274.0,3670.0,20.0,20.0,20.0,1.072,1.072,1.072,638485.444783,3863516.739073,139.5,133.8,73.1,26.3,24.7,34.0,54.96,-0.0286,115.5,4,1920,1920
2241,0.4252,2493.0,3401.0,2518.0,3426.0,25.0,25.0,25.0,1.34,1.34,1.34,638498.386856,3863529.948108,108.2,120.4,42.6,28.8,29.3,19.1,89.93,0.0653,90.4,4,1920,1920
2242,0.4248,3746.0,2743.0,3769.0,2768.0,23.0,25.0,24.0,1.233,1.34,1.286,638565.481991,3863565.207923,173.2,168.0,160.4,34.9,36.7,36.0,2.52,-0.0283,167.2,4,1920,1920
2243,0.4246,3169.0,3670.0,3205.0,3705.0,36.0,35.0,35.5,1.929,1.876,1.902,638534.908688,3863515.265449,129.5,134.8,51.0,28.5,25.2,30.1,88.96,0.0245,105.1,4,1920,1920
2244,0.4245,2298.0,3305.0,2323.0,3326.0,25.0,21.0,23.0,1.34,1.125,1.233,638487.936735,3863535.19957,138.3,146.5,65.2,31.9,28.1,21.6,89.38,0.0369,116.7,4,1920,1920
2245,0.4244,3886.0,2877.0,3914.0,2904.0,28.0,27.0,27.5,1.5,1.447,1.474,638573.118617,3863557.973767,118.5,121.9,51.5,19.8,23.5,14.4,73.84,0.0181,97.3,4,1920,1920
2246,0.4242,2151.0,3724.0,2178.0,3750.0,27.0,26.0,26.5,1.447,1.393,1.42,638480.112542,3863512.612925,153.1,155.5,58.0,28.3,27.0,28.8,99.93,0.0096,122.2,4,1920,1920
2247,0.424,3790.0,2786.0,3814.0,2810.0,24.0,24.0,24.0,1.286,1.286,1.286,638567.866762,3863562.930504,114.4,117.8,52.1,29.2,27.8,22.5,69.22,0.0193,94.8,4,1920,1920
2248,0.4239,3912.0,3542.0,3946.0,3571.0,34.0,29.0,31.5,1.822,1.554,1.688,638574.672738,3863522.28526,112.0,124.2,43.8,27.6,27.8,15.6,92.63,0.0635,93.3,4,1920,1920
2249,0.4236,3635.0,2212.0,3661.0,2238.0,26.0,26.0,26.0,1.393,1.393,1.393,638559.613846,3863593.63548,130.4,132.9,60.3,21.2,20.7,17.1,75.13,0.0124,107.9,4,1920,1920
2250,0.4226,3125.0,2532.0,3154.0,2558.0,29.0,26.0,27.5,1.554,1.393,1.474,638532.363146,3863576.487849,107.2,118.2,44.8,31.8,32.3,20.2,84.27,0.0608,90.1,4,1920,1920
2251,0.4219,2517.0,2604.0,2556.0,2639.0,39.0,35.0,37.0,2.09,1.876,1.983,638500.048157,3863572.388494,115.0,122.8,46.6,28.1,28.3,17.0,84.1,0.041,94.8,4,1920,1920
2252,0.4218,3312.0,2473.0,3343.0,2501.0,31.0,28.0,29.5,1.661,1.5,1.581,638542.438134,3863579.595857,126.2,136.2,52.9,24.9,24.9,19.0,93.45,0.0481,105.1,4,1920,1920
2253,0.4213,2675.0,2164.0,2710.0,2199.0,35.0,35.0,35.0,1.876,1.876,1.876,638508.408254,3863595.966486,128.7,134.0,53.9,24.0,24.8,16.4,85.28,0.025,105.5,4,1920,1920
2254,0.4212,3228.0,3662.0,3264.0,3694.0,36.0,32.0,34.0,1.929,1.715,1.822,638538.07052,3863515.774519,123.3,132.5,47.9,33.0,36.4,19.9,93.76,0.0441,101.2,4,1920,1920
2255,0.4207,2830.0,3422.0,2870.0,3455.0,40.0,33.0,36.5,2.144,1.768,1.956,638516.848736,3863528.608449,103.4,104.7,47.9,19.3,23.7,14.6,58.17,0.0085,85.4,4,1920,1920
2256,0.4207,3456.0,3246.0,3483.0,3270.0,27.0,24.0,25.5,1.447,1.286,1.367,638550.047966,3863538.280784,141.0,139.3,58.6,26.9,25.7,21.6,78.96,-0.0076,113.0,4,1920,1920
2257,0.4204,2754.0,2640.0,2782.0,2666.0,28.0,26.0,27.0,1.5,1.393,1.447,638512.454326,3863570.700524,126.0,131.9,57.8,32.6,32.8,19.8,79.98,0.0296,105.2,4,1920,1920
2258,0.4196,2436.0,1923.0,2473.0,1958.0,37.0,35.0,36.0,1.983,1.876,1.929,638495.653747,3863608.880795,125.3,130.9,61.1,31.6,34.1,20.8,75.38,0.0286,105.7,4,1920,1920
2259,0.4195,2622.0,2472.0,2655.0,2503.0,33.0,31.0,32.0,1.768,1.661,1.715,638505.514374,3863579.569064,129.1,139.1,61.2,28.7,28.7,22.2,87.94,0.0485,109.8,4,1920,1920
2260,0.4194,1977.0,2404.0,2001.0,2424.0,24.0,20.0,22.0,1.286,1.072,1.179,638470.707433,3863583.507661,127.6,136.0,45.5,31.4,30.0,18.9,98.89,0.0383,103.0,4,1920,1920
2261,0.4192,2658.0,2120.0,2693.0,2155.0,35.0,35.0,35.0,1.876,1.876,1.876,638507.497217,3863598.324285,122.3,129.2,56.4,24.5,26.0,19.4,79.8,0.0354,102.6,4,1920,1920
2262,0.4183,3594.0,3913.0,3623.0,3940.0,29.0,27.0,28.0,1.554,1.447,1.5,638557.497026,3863502.458312,115.3,124.9,41.5,28.6,27.4,19.5,92.99,0.0481,93.9,4,1920,1920
2263,0.4183,2109.0,1988.0,2154.0,2031.0,45.0,43.0,44.0,2.411,2.304,2.358,638478.34406,3863605.183338,131.7,136.9,57.5,29.7,28.8,20.0,84.57,0.0245,108.7,4,1920,1920
2264,0.4181,3399.0,2358.0,3433.0,2390.0,34.0,32.0,33.0,1.822,1.715,1.768,638547.180881,3863585.651114,123.1,130.4,61.9,25.7,26.5,28.1,75.68,0.0379,105.1,4,1920,1920
2265,0.4178,2657.0,3588.0,2697.0,3624.0,40.0,36.0,38.0,2.144,1.929,2.036,638507.577603,3863519.632736,110.7,114.1,42.5,23.3,25.9,17.9,74.87,0.0183,89.1,4,1920,1920
2266,0.4174,3065.0,2584.0,3106.0,2620.0,41.0,36.0,38.5,2.197,1.929,2.063,638529.469266,3863573.433427,121.4,127.2,47.9,33.4,34.1,20.9,85.0,0.0288,98.8,4,1920,1920
2267,0.4172,3306.0,3203.0,3349.0,3238.0,43.0,35.0,39.0,2.304,1.876,2.09,638542.438134,3863540.290272,91.4,102.8,35.1,24.7,26.3,15.4,79.19,0.0719,76.5,4,1920,1920
2268,0.4166,3869.0,3873.0,3889.0,3893.0,20.0,20.0,20.0,1.072,1.072,1.072,638571.99322,3863504.789318,146.3,147.4,64.2,28.4,25.1,31.1,84.32,0.0048,119.3,4,1920,1920
2269,0.4164,3717.0,3712.0,3747.0,3736.0,30.0,24.0,27.0,1.608,1.286,1.447,638564.115436,3863513.309547,102.5,109.3,47.5,27.0,26.3,26.6,68.55,0.0412,86.4,4,1920,1920
2270,0.4164,1927.0,2857.0,1952.0,2881.0,25.0,24.0,24.5,1.34,1.286,1.313,638468.05471,3863559.125873,113.3,115.1,51.2,21.2,21.8,18.4,65.6,0.0101,93.2,4,1920,1920
2271,0.4161,3763.0,2051.0,3799.0,2087.0,36.0,36.0,36.0,1.929,1.929,1.929,638566.741364,3863601.99495,147.3,146.6,83.2,21.6,24.6,20.0,62.76,-0.0031,125.7,4,1920,1920
2272,0.4158,2803.0,3280.0,2825.0,3300.0,22.0,20.0,21.0,1.179,1.072,1.125,638514.919483,3863536.566021,125.1,129.5,51.8,27.8,31.2,18.1,82.02,0.0216,102.2,4,1920,1920
2273,0.4158,3114.0,3712.0,3146.0,3741.0,32.0,29.0,30.5,1.715,1.554,1.634,638531.854038,3863513.175581,109.8,117.2,42.3,28.1,26.3,18.8,82.23,0.04,89.8,4,1920,1920
2274,0.4144,3034.0,3495.0,3070.0,3527.0,36.0,32.0,34.0,1.929,1.715,1.822,638527.673989,3863524.723439,127.5,138.0,55.4,31.6,26.8,27.8,93.19,0.0501,106.9,4,1920,1920
2275,0.4143,2302.0,2555.0,2338.0,2589.0,36.0,34.0,35.0,1.929,1.822,1.876,638488.445843,3863575.041018,121.6,126.2,54.1,30.8,34.1,18.8,76.58,0.0234,100.6,4,1920,1920
2276,0.4141,2801.0,3532.0,2828.0,3545.0,27.0,13.0,20.0,1.447,0.697,1.072,638514.946278,3863523.249814,127.8,119.8,52.0,20.0,25.1,16.8,59.7,-0.0411,99.9,4,1920,1920
2277,0.4135,2915.0,2229.0,2948.0,2262.0,33.0,33.0,33.0,1.768,1.768,1.768,638521.21635,3863592.53696,97.1,108.2,44.9,30.5,34.5,18.5,74.37,0.0692,83.4,4,1920,1920
2278,0.4133,2963.0,2890.0,2985.0,2912.0,22.0,22.0,22.0,1.179,1.179,1.179,638523.493941,3863557.41111,116.3,125.5,51.9,30.7,31.9,18.0,82.76,0.0481,97.9,4,1920,1920
2279,0.4133,2083.0,3068.0,2108.0,3093.0,25.0,25.0,25.0,1.34,1.34,1.34,638476.414807,3863547.792361,118.1,125.5,55.0,30.5,27.9,24.4,77.86,0.0389,99.5,4,1920,1920
2280,0.4132,2457.0,2295.0,2496.0,2325.0,39.0,30.0,34.5,2.09,1.608,1.849,638496.832735,3863589.080641,116.1,120.6,56.8,20.0,25.2,17.6,68.34,0.0252,97.9,4,1920,1920
2281,0.4132,2366.0,2890.0,2391.0,2915.0,25.0,25.0,25.0,1.34,1.34,1.34,638491.580879,3863557.33073,113.5,127.4,49.5,26.2,27.9,18.0,91.78,0.0725,96.8,4,1920,1920
2282,0.4131,3161.0,3412.0,3197.0,3445.0,36.0,33.0,34.5,1.929,1.768,1.849,638534.479965,3863529.144312,121.7,128.6,43.5,24.1,22.6,19.1,92.1,0.0334,97.9,4,1920,1920
2283,0.4128,2521.0,2107.0,2550.0,2133.0,29.0,26.0,27.5,1.554,1.393,1.474,638499.994566,3863599.262046,130.9,140.1,55.6,28.9,28.3,20.8,93.69,0.0427,108.8,4,1920,1920
2284,0.4125,3957.0,2219.0,3967.0,2247.0,10.0,28.0,19.0,0.536,1.5,1.018,638576.44122,3863593.206789,112.9,125.2,52.1,20.9,21.7,17.4,85.46,0.0661,96.7,4,1920,1920
2285,0.4124,3585.0,2082.0,3607.0,2102.0,22.0,20.0,21.0,1.179,1.072,1.125,638556.827147,3863600.762464,138.1,137.8,67.9,26.1,30.2,21.2,69.65,-0.0012,114.6,4,1920,1920
2286,0.4123,3046.0,2740.0,3066.0,2761.0,20.0,21.0,20.5,1.072,1.125,1.099,638527.888351,3863565.475855,111.3,124.2,55.8,27.1,30.6,15.3,81.32,0.0718,97.1,4,1920,1920
2287,0.4122,2286.0,3095.0,2306.0,3114.0,20.0,19.0,19.5,1.072,1.018,1.045,638487.159674,3863546.506289,133.7,145.3,56.3,32.7,32.0,18.4,100.67,0.0522,111.8,4,1920,1920
2288,0.4116,3258.0,3574.0,3282.0,3596.0,24.0,22.0,23.0,1.286,1.179,1.233,638539.356688,3863520.758049,121.1,122.2,49.3,23.2,26.6,20.7,74.12,0.006,97.5,4,1920,1920
2289,0.4116,1921.0,3323.0,1942.0,3344.0,21.0,21.0,21.0,1.125,1.125,1.125,638467.625987,3863534.235015,120.6,125.1,50.7,34.2,34.6,23.3,78.76,0.0227,98.8,4,1920,1920
2290,0.4116,3074.0,3079.0,3094.0,3099.0,20.0,20.0,20.0,1.072,1.072,1.072,638529.388881,3863547.336877,113.0,124.5,57.2,28.9,27.3,20.0,78.8,0.0638,98.2,4,1920,1920
2291,0.4112,2446.0,3246.0,2472.0,3271.0,26.0,25.0,25.5,1.393,1.34,1.367,638495.894904,3863538.253991,108.5,123.2,38.1,29.4,29.2,18.0,99.81,0.0761,89.9,4,1920,1920
2292,0.4112,3330.0,3052.0,3350.0,3074.0,20.0,22.0,21.0,1.072,1.179,1.125,638543.108014,3863548.730122,122.2,133.9,49.1,31.2,28.7,22.2,96.46,0.0563,101.7,4,1920,1920
2293,0.411,3730.0,3045.0,3766.0,3078.0,36.0,33.0,34.5,1.929,1.768,1.849,638564.972882,3863548.810501,94.7,104.2,37.6,26.2,28.2,14.5,76.13,0.0591,78.8,4,1920,1920
2294,0.4109,3519.0,1943.0,3550.0,1973.0,31.0,30.0,30.5,1.661,1.608,1.634,638553.53134,3863607.943034,128.2,132.1,53.7,30.0,28.6,26.8,82.33,0.0191,104.7,4,1920,1920
2295,0.4107,3217.0,2910.0,3261.0,2952.0,44.0,42.0,43.0,2.358,2.251,2.304,638537.695387,3863555.80352,124.8,131.7,49.2,27.8,30.4,18.9,89.4,0.0333,101.9,4,1920,1920
2296,0.4102,3896.0,3819.0,3929.0,3850.0,33.0,31.0,32.0,1.768,1.661,1.715,638573.788497,3863507.388256,118.3,120.2,49.5,28.7,27.7,20.7,72.74,0.0105,96.0,4,1920,1920
2297,0.4101,2013.0,3058.0,2045.0,3090.0,32.0,32.0,32.0,1.715,1.715,1.715,638472.851047,3863548.140672,130.3,128.1,61.8,25.7,23.7,23.7,64.04,-0.0112,106.7,4,1920,1920
